pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
6.3,17,5.9,2.6,0.7,9,3,23,86,1
5.1,17,6.5,2.4,1.3,10,3,15,106,0
6.3,22,7.8,2.3,1.0,21,5,23,56,1
5.1,20,6.5,1.9,0.6,18,3,25,95,0
6.5,20,6.7,2.1,1.2,18,4,22,92,1
6.6,22,6.6,1.3,0.4,11,5,24,91,0
6.3,18,7.6,2.5,1.0,18,2,21,55,1
5.4,19,7.2,2.2,0.8,16,3,21,108,0
5.5,23,7.0,1.7,0.2,10,6,15,70,1
6.4,23,5.1,1.7,0.6,21,6,19,72,0
6.7,21,8.0,1.9,0.7,10,4,21,98,1
6.3,17,7.2,1.1,0.8,15,6,17,99,0
6.1,24,7.0,2.0,0.3,20,4,21,80,1
6.8,22,5.6,2.6,1.3,12,6,21,78,0
6.0,16,6.4,1.6,0.9,10,6,16,99,1
6.6,17,7.8,2.8,0.6,12,2,19,67,0
5.2,18,8.0,1.5,0.8,12,4,16,102,1
6.5,23,5.2,1.6,1.3,16,4,20,105,0
6.9,16,6.8,2.5,0.3,19,2,16,100,1
5.9,17,7.6,1.4,0.9,10,5,16,54,0
6.2,18,6.7,1.3,0.6,9,2,22,57,1
5.4,20,7.6,1.2,1.0,17,4,16,101,0
5.3,19,7.5,2.0,0.8,15,5,16,87,1
6.8,16,5.1,1.0,1.0,17,6,19,63,0
6.8,20,7.1,2.4,0.7,10,5,16,73,1
6.6,16,7.2,2.1,0.3,20,4,23,99,0
6.6,22,7.5,1.0,1.2,9,5,24,51,1
6.4,20,5.1,1.1,0.7,9,4,22,93,0
5.2,22,5.5,2.9,0.2,21,5,19,60,1
6.1,19,7.1,2.3,1.3,12,4,16,87,0
5.7,22,5.3,1.3,1.3,19,2,20,70,1
6.7,19,6.0,1.8,0.4,13,2,23,103,0
6.3,20,7.5,2.1,1.4,10,5,18,89,1
5.9,22,5.1,2.9,0.3,20,4,16,47,0
5.8,20,5.9,1.2,1.4,20,4,24,68,1
6.8,22,7.0,1.8,1.1,19,4,21,98,0
5.9,18,5.1,1.1,0.7,17,5,23,54,1
5.1,17,6.4,2.9,0.4,20,6,23,76,0
6.3,24,6.3,1.9,1.2,21,6,19,81,1
5.1,18,5.8,1.8,0.6,10,3,22,58,0
6.4,19,5.7,1.7,0.3,21,5,20,70,1
6.7,17,7.2,1.5,0.7,20,5,16,102,0
6.5,19,5.2,2.9,0.9,8,5,19,96,1
5.5,16,5.5,2.2,1.0,16,4,25,85,0
6.3,22,5.8,2.8,0.8,11,6,19,58,1
5.7,22,5.3,2.4,0.3,11,3,22,76,0
5.1,19,5.4,2.1,0.3,17,3,16,109,1
5.7,23,6.4,2.4,0.2,18,4,16,74,0
5.1,19,5.9,2.9,1.1,10,5,23,74,1
6.1,24,6.6,2.1,0.4,18,6,25,49,0
5.7,16,5.7,2.0,0.2,17,4,16,49,1
6.7,16,5.4,1.7,0.6,16,6,15,55,0
6.8,19,7.5,1.2,0.5,16,4,20,69,1
5.7,23,6.6,2.3,0.5,20,5,17,50,0
5.6,24,7.2,1.5,0.9,19,3,25,83,1
6.6,17,7.6,2.2,1.4,21,5,19,82,0
6.5,23,7.8,2.3,1.1,15,2,23,99,1
5.8,20,5.1,1.7,1.5,12,3,24,99,0
6.0,24,7.0,2.4,0.9,18,6,25,76,1
5.7,17,7.9,1.7,0.3,20,4,22,73,0
5.6,22,7.3,1.5,1.2,14,6,15,55,1
5.9,19,7.3,1.1,1.3,16,4,15,101,0
5.1,22,6.6,2.4,0.3,21,4,25,72,1
5.6,18,7.6,2.6,0.4,9,6,24,94,0
5.1,18,5.9,2.3,1.2,8,4,25,87,1
5.7,16,7.4,2.9,0.3,21,5,18,76,0
5.8,18,7.5,1.0,0.5,13,6,16,56,1
5.0,18,7.0,2.7,0.6,20,4,23,94,0
5.1,17,7.6,2.0,0.7,10,4,16,66,1
6.0,19,6.4,1.8,0.5,19,5,21,58,0
5.3,24,6.6,2.1,1.0,9,5,15,48,1
5.4,18,7.5,2.1,0.3,8,4,15,97,0
6.4,23,6.0,1.2,0.9,18,2,17,63,1
5.4,16,5.8,2.9,0.6,13,3,19,80,0
6.8,22,6.7,1.7,1.5,12,3,19,57,1
5.3,20,7.1,2.8,1.3,8,4,19,53,0
6.5,22,6.4,2.1,0.7,18,2,17,80,1
6.7,19,7.5,2.2,1.2,9,5,19,95,0
5.7,21,5.8,2.7,0.5,14,5,17,48,1
5.2,20,7.5,3.0,1.4,16,6,17,108,0
6.4,23,6.4,1.8,0.8,15,2,25,104,1
5.7,16,7.1,1.7,0.4,15,5,22,82,0
6.8,24,6.5,2.4,0.6,20,2,24,88,1
5.6,18,5.8,1.3,0.9,11,4,25,73,0
6.7,19,6.7,1.7,0.9,10,3,18,66,1
5.7,23,5.4,2.9,1.0,8,6,21,60,0
6.6,17,5.6,1.4,0.6,21,2,22,52,1
5.9,22,5.2,1.8,0.9,14,6,15,63,0
6.2,19,7.9,2.0,1.5,10,4,25,99,1
6.1,19,5.2,2.8,1.0,20,2,16,77,0
5.7,22,5.5,2.1,0.9,17,3,22,72,1
5.2,17,5.9,2.1,0.3,11,3,17,57,0
5.7,23,5.5,2.0,1.3,13,4,25,94,1
6.2,24,7.7,1.4,0.8,12,3,17,83,0
5.6,19,6.2,2.3,0.5,15,3,19,50,1
5.5,22,5.0,1.9,0.2,8,6,23,82,0
5.8,16,5.6,2.3,0.9,21,2,18,86,1
6.0,21,7.7,1.0,1.0,11,6,22,97,0
5.8,24,5.4,2.7,0.7,12,6,19,75,1
5.9,22,6.6,1.8,0.5,13,2,15,88,0
6.3,18,5.1,2.1,0.7,17,5,24,47,1
6.2,22,5.0,2.0,0.5,13,2,21,71,0
6.7,23,7.6,1.9,1.4,17,3,24,63,1
5.3,23,6.9,1.4,1.1,15,5,16,70,0
6.0,21,7.9,2.9,0.7,18,4,17,64,1
6.0,18,6.8,2.7,0.6,16,4,24,107,0
6.7,19,6.2,1.0,0.5,17,2,17,52,1
6.6,24,8.0,2.1,0.9,10,3,19,71,0
5.2,22,5.8,1.1,1.3,15,3,25,46,1
6.9,18,6.0,1.2,1.4,9,4,18,92,0
7.0,22,6.0,2.9,0.6,16,3,23,60,1
6.1,21,5.6,2.5,0.9,18,3,18,73,0
5.7,22,6.2,1.5,1.2,8,5,18,101,1
6.5,18,6.8,2.6,1.0,12,4,24,85,0
6.3,21,6.3,1.1,0.6,18,4,21,62,1
5.6,21,7.9,1.6,1.5,15,4,20,78,0
5.5,19,7.1,2.8,0.7,10,5,25,83,1
6.3,16,6.1,1.1,1.4,15,4,15,103,0
6.8,24,5.4,2.1,1.1,17,6,25,65,1
5.4,20,7.4,1.3,1.0,10,2,20,89,0
5.2,18,6.5,3.0,1.1,20,2,17,74,1
5.8,22,7.7,1.2,0.8,15,6,17,56,0
6.2,21,7.4,1.3,1.2,12,2,18,83,1
6.3,21,6.6,2.8,1.3,12,4,25,90,0
6.3,21,5.3,2.6,0.7,17,4,24,92,1
6.1,18,5.8,2.1,0.4,8,5,18,102,0
7.0,17,8.0,1.1,0.3,18,4,25,106,1
5.6,23,5.5,1.7,0.5,16,3,17,69,0
6.5,16,7.5,1.5,1.1,21,2,21,83,1
6.8,19,6.3,2.4,1.1,19,3,24,60,0
6.4,18,7.9,1.9,1.0,10,5,19,61,1
5.5,24,6.3,2.4,0.2,21,3,15,109,0
5.4,21,5.7,3.0,1.1,17,5,22,51,1
5.6,19,5.1,1.9,1.0,16,3,15,90,0
5.6,16,7.6,1.8,1.2,10,5,17,97,1
6.8,19,5.0,2.9,0.7,15,3,22,73,0
6.9,18,5.6,2.1,0.4,17,2,18,103,1
6.8,22,6.0,1.5,1.4,18,2,17,55,0
6.7,20,5.4,2.3,0.7,9,4,20,55,1
5.1,19,6.0,2.4,1.4,9,4,17,61,0
6.9,18,7.6,1.2,0.3,15,6,17,80,1
6.8,22,7.1,1.9,1.4,17,6,16,74,0
6.1,19,5.9,2.9,0.3,13,4,16,102,1
6.7,21,7.2,1.2,0.7,21,3,24,89,0
6.2,23,6.9,1.4,1.3,10,6,22,63,1
6.3,23,6.3,2.4,1.2,11,6,23,93,0
6.8,24,7.2,2.1,1.0,11,2,18,69,1
6.9,22,7.2,2.7,1.4,8,6,21,107,0
5.3,20,7.3,2.5,0.6,10,6,18,69,1
6.3,16,7.5,1.9,0.5,8,3,19,94,0
6.9,19,5.0,1.0,0.8,12,5,20,97,1
6.6,16,7.4,2.1,0.4,21,3,19,80,0
5.8,17,6.6,1.4,0.6,10,2,15,107,1
5.3,18,6.9,1.9,0.2,13,2,19,74,0
6.1,17,6.4,1.0,1.1,16,4,15,58,1
6.1,17,5.3,2.0,0.7,10,5,19,53,0
5.7,20,6.7,3.0,0.8,17,4,18,106,1
6.5,19,5.3,2.8,1.5,18,6,16,74,0
6.9,22,5.3,1.3,0.6,15,6,18,105,1
5.7,23,5.5,2.7,0.2,21,3,18,106,0
5.6,21,7.0,1.0,0.2,11,5,25,55,1
5.7,23,7.3,2.4,0.4,12,3,20,61,0
6.2,23,5.4,1.1,0.9,9,5,25,80,1
5.4,24,7.8,2.2,0.7,10,3,19,54,0
6.6,24,6.7,2.9,0.8,9,5,18,71,1
6.1,24,6.7,1.3,1.2,21,3,19,108,0
5.9,22,6.8,2.9,0.7,20,4,22,45,1
6.8,23,6.3,1.4,1.5,18,4,24,80,0
6.9,19,6.8,2.3,1.4,14,4,20,74,1
5.1,18,5.9,1.3,1.2,14,2,19,104,0
6.2,21,6.4,1.4,0.4,10,6,21,97,1
5.2,18,7.5,1.4,1.5,11,6,21,57,0
6.7,20,7.4,1.3,1.4,15,6,24,83,1
7.0,21,7.3,2.6,1.4,12,2,24,102,0
6.1,18,5.1,1.9,1.0,20,2,25,85,1
6.7,22,7.6,3.0,0.7,12,5,25,88,0
6.8,18,6.6,2.0,0.7,8,6,16,88,1
7.0,18,5.1,1.1,0.5,9,3,25,93,0
5.2,23,5.1,1.2,1.5,19,2,23,103,1
5.8,24,5.0,2.0,1.2,11,5,23,95,0
5.5,22,5.1,1.4,1.3,17,6,18,86,1
5.4,16,6.0,2.9,0.7,15,4,21,68,0
6.2,22,6.2,1.6,1.1,19,4,15,80,1
6.7,17,7.6,2.9,0.6,20,3,24,77,0
5.1,19,7.7,2.9,1.5,18,5,18,48,1
6.5,24,7.5,2.4,1.1,9,3,22,56,0
6.0,17,5.2,1.6,0.6,15,3,23,78,1
6.5,21,7.3,1.3,0.6,14,3,22,52,0
5.6,17,7.8,2.2,1.0,12,6,23,54,1
6.0,19,6.0,1.1,1.1,18,6,18,70,0
5.2,22,6.1,2.4,0.6,9,5,21,76,1
5.1,20,5.8,2.4,0.4,19,6,19,85,0
6.5,18,7.6,1.4,0.7,11,4,20,76,1
5.9,18,6.6,3.0,0.5,10,2,15,63,0
5.0,20,6.2,1.1,0.9,11,2,25,88,1
5.6,24,5.3,1.8,0.7,11,6,24,103,0
5.7,21,7.7,1.7,1.0,11,2,22,91,1
6.8,22,6.4,1.7,0.6,13,3,19,57,0
5.3,23,6.2,2.8,1.1,12,2,23,88,1
6.3,22,7.2,1.1,0.4,9,2,24,102,0
7.0,18,5.3,2.4,0.5,15,4,22,80,1
5.9,21,6.3,1.8,1.2,17,6,19,96,0
5.2,22,7.6,1.6,0.6,14,2,15,65,1
5.5,24,6.7,1.4,0.5,9,5,25,66,0
6.3,21,6.6,2.2,1.2,17,6,15,109,1
5.9,20,6.6,2.6,0.6,8,4,18,51,0
5.3,23,7.4,2.2,0.3,12,3,16,56,1
6.4,19,6.6,1.0,0.5,14,6,23,77,0
5.9,23,5.7,1.4,0.5,19,2,24,58,1
5.4,21,5.9,2.1,0.9,13,3,16,73,0
5.4,21,6.7,1.5,1.0,14,6,18,51,1
6.7,24,5.7,2.8,0.3,9,6,16,81,0
6.0,18,7.0,1.6,0.9,21,2,18,54,1
6.2,17,6.5,2.4,0.5,16,4,17,50,0
6.4,24,6.2,1.0,1.0,19,4,17,96,1
5.7,21,6.3,2.7,0.5,19,2,24,55,0
6.1,24,6.3,1.9,0.4,17,6,16,107,1
6.4,19,6.2,1.6,1.4,12,6,23,53,0
5.2,18,8.0,1.8,0.3,8,5,21,109,1
5.9,23,7.8,2.9,1.0,12,2,19,104,0
6.6,17,5.7,1.3,0.6,17,5,22,94,1
6.9,24,7.3,2.7,0.2,15,5,16,91,0
6.8,20,5.7,2.8,1.3,18,4,19,51,1
6.9,22,5.9,2.5,0.5,11,6,15,90,0
5.7,17,6.6,2.4,1.5,14,3,18,80,1
5.6,16,7.5,2.3,1.1,13,4,19,50,0
6.5,21,5.9,1.8,0.3,17,5,22,60,1
6.4,17,7.3,2.5,0.8,21,2,19,100,0
5.5,23,6.3,2.2,0.9,11,6,17,109,1
5.9,20,6.0,1.4,1.4,8,6,24,54,0
6.2,17,6.2,2.4,1.3,11,3,21,98,1
5.9,16,5.3,2.8,1.3,14,5,19,97,0
6.7,24,5.2,2.4,1.2,21,5,22,52,1
6.8,16,7.2,1.3,0.3,13,2,15,81,0
5.1,18,6.8,1.3,1.2,11,6,22,55,1
6.2,24,7.4,2.3,0.6,11,4,22,74,0
6.1,24,6.3,1.7,1.4,21,3,15,106,1
5.4,22,7.1,1.2,0.8,17,6,17,77,0
5.9,19,5.6,1.6,1.4,8,4,22,51,1
6.5,24,7.6,1.2,0.9,19,2,25,107,0
6.1,22,5.4,1.6,0.4,13,4,23,69,1
6.5,19,7.0,1.5,0.9,12,2,25,57,0
5.6,22,7.9,1.4,0.7,9,5,22,77,1
5.8,16,5.0,1.6,1.0,12,5,24,81,0
6.1,22,5.6,1.5,1.2,20,2,19,69,1
5.1,20,5.5,2.4,0.5,12,4,25,98,0
6.6,23,5.1,1.7,1.2,17,5,23,52,1
6.1,16,6.5,1.0,0.7,13,5,22,85,0
5.0,16,5.3,1.6,0.7,12,5,24,95,1
6.6,22,5.9,2.1,0.3,18,4,23,108,0
5.4,19,6.8,2.5,0.4,10,2,18,102,1
5.5,23,7.2,2.8,1.4,18,3,22,95,0
5.4,18,6.9,2.0,0.5,12,2,24,89,1
6.7,20,6.6,2.8,1.1,10,6,19,103,0
6.4,20,5.8,1.0,0.9,18,3,24,54,1
6.3,24,5.1,1.6,0.2,10,2,19,106,0
5.5,23,6.2,2.5,0.7,10,2,19,81,1
5.1,19,7.6,2.9,0.9,19,6,19,88,0
6.5,18,7.1,1.0,1.5,8,6,24,80,1
6.5,16,5.8,1.1,0.4,14,2,21,51,0
5.5,22,7.3,2.3,1.0,11,3,22,45,1
6.3,17,7.4,2.3,1.4,11,6,20,106,0
6.9,18,5.2,2.3,1.0,19,2,15,84,1
5.6,17,7.6,2.0,1.2,14,6,17,97,0
5.7,17,6.5,1.5,0.6,15,5,19,105,1
5.4,22,6.4,2.1,0.8,19,6,23,82,0
6.0,16,7.6,1.2,1.0,19,6,24,81,1
5.1,22,6.7,1.1,0.4,15,3,20,58,0
5.6,21,5.4,1.1,1.0,17,3,19,80,1
5.4,18,6.2,1.0,1.3,16,2,24,68,0
5.3,24,6.8,1.4,0.5,20,3,22,72,1
6.9,18,7.5,2.3,0.2,21,6,22,48,0
5.2,23,7.6,2.5,0.4,13,5,22,99,1
6.8,24,6.4,2.2,1.0,8,5,23,101,0
5.3,16,5.3,2.4,0.4,12,6,16,55,1
5.4,21,5.5,2.4,1.0,13,6,15,99,0
5.5,17,6.6,2.8,0.3,16,6,17,85,1
6.6,23,6.9,1.9,1.4,20,5,20,90,0
6.7,21,7.3,2.7,1.4,17,6,25,97,1
6.1,21,6.3,2.6,1.4,12,5,19,55,0
5.5,17,6.0,1.5,1.2,20,5,18,80,1
5.6,23,5.8,2.3,1.0,9,6,15,86,0
5.7,19,6.6,1.5,0.4,10,5,20,79,1
5.9,19,6.8,2.7,1.0,19,4,21,75,0
5.9,24,6.7,2.7,0.6,21,5,17,109,1
5.3,17,5.1,2.0,0.9,12,6,24,49,0
5.3,17,5.5,2.8,0.9,13,6,17,84,1
6.2,22,8.0,1.4,0.3,21,2,21,72,0
6.6,23,7.9,1.4,0.8,12,5,25,60,1
6.0,22,6.8,2.0,0.8,17,5,21,99,0
6.1,16,7.4,1.9,1.2,10,3,22,82,1
6.2,22,6.4,2.8,0.5,21,2,17,50,0
6.4,20,7.5,1.4,1.5,11,6,25,52,1
6.6,21,5.9,2.9,0.7,21,6,19,96,0
6.4,16,7.2,2.1,1.0,11,6,15,54,1
6.7,16,7.4,2.6,0.5,20,2,24,93,0
6.6,22,6.9,1.6,1.1,18,2,25,105,1
6.6,23,6.9,2.6,0.9,16,4,24,95,0
5.1,17,7.8,2.6,0.7,16,2,15,60,1
5.7,20,6.7,2.5,1.1,20,4,25,72,0
6.5,20,6.9,1.8,0.7,8,3,21,78,1
5.7,21,5.6,2.7,0.6,19,2,25,81,0
5.7,22,6.2,2.8,0.7,16,4,25,65,1
6.8,21,5.6,1.7,0.6,15,2,19,84,0
6.0,21,7.8,3.0,1.3,14,3,25,55,1
6.5,21,7.8,1.7,0.7,17,6,21,63,0
6.5,23,7.0,2.3,1.2,17,3,15,75,1
6.6,17,5.9,2.9,1.2,18,5,18,99,0
6.6,17,6.9,1.3,1.5,18,4,21,107,1
6.8,24,5.9,1.2,1.3,11,2,23,63,0
6.5,16,6.6,2.9,0.7,19,2,18,81,1
6.8,23,5.1,2.8,0.5,19,5,17,98,0
5.5,23,6.7,2.2,0.8,12,5,24,108,1
6.0,18,6.6,1.2,1.5,19,6,20,80,0
5.1,19,7.4,1.7,0.4,18,6,16,83,1
6.5,18,6.1,2.1,1.0,13,6,16,80,0
6.2,20,6.2,2.5,1.0,16,4,16,54,1
6.1,21,6.6,2.7,0.3,20,2,18,107,0
5.5,19,7.5,2.3,0.7,9,3,25,82,1
5.9,16,7.9,2.0,1.1,9,6,23,96,0
5.3,17,7.4,1.0,0.3,10,6,19,50,1
5.1,20,6.0,2.0,0.6,21,5,19,105,0
5.6,19,5.7,1.1,0.6,18,5,22,100,1
6.0,20,5.3,1.2,1.2,20,3,21,68,0
6.7,17,6.5,2.8,0.3,20,2,23,109,1
5.1,22,6.9,1.4,0.7,10,2,20,72,0
6.1,16,8.0,2.2,0.3,13,6,21,89,1
5.8,21,5.9,2.6,0.5,16,4,24,63,0
5.9,19,7.6,1.9,0.8,18,3,21,49,1
5.8,16,6.8,2.7,0.3,12,4,18,45,0
6.4,19,5.3,2.7,0.8,20,5,16,80,1
6.6,16,6.6,1.0,0.7,17,3,20,65,0
6.4,24,7.1,2.3,1.0,13,3,16,90,1
6.9,16,5.3,1.5,1.2,9,3,18,76,0
5.8,17,5.4,2.2,0.6,18,3,19,51,1
5.7,19,7.7,1.4,0.8,13,2,23,76,0
5.8,18,5.0,2.2,0.4,15,3,17,66,1
5.1,17,5.9,1.5,1.0,10,4,21,87,0
6.1,23,5.1,2.1,0.6,8,2,19,68,1
5.7,19,6.3,1.8,1.2,12,6,25,50,0
5.8,23,5.8,2.6,0.9,16,6,18,45,1
5.0,16,6.3,2.7,1.3,18,5,16,92,0
5.8,18,6.2,2.0,1.4,17,6,15,49,1
6.1,21,5.3,1.9,1.4,9,6,19,55,0
6.2,16,5.7,1.8,1.5,19,5,16,99,1
5.4,22,5.5,2.8,0.8,20,2,25,80,0
6.7,19,7.8,1.2,0.5,11,2,19,88,1
6.6,24,5.3,2.2,0.6,12,6,21,100,0
5.6,16,5.2,2.5,0.9,19,2,23,51,1
5.4,23,6.4,1.8,1.2,18,2,16,108,0
6.4,24,5.3,1.9,0.8,15,3,16,90,1
5.1,20,6.1,1.4,0.6,13,2,20,63,0
6.2,20,5.5,1.7,0.2,20,3,17,109,1
5.6,21,6.1,2.9,0.2,16,3,17,105,0
6.6,22,7.7,1.1,0.5,16,6,21,49,1
5.4,19,6.8,2.9,0.4,18,5,20,76,0
6.1,22,6.7,1.4,0.6,13,6,16,79,1
5.6,24,6.6,1.0,0.8,8,3,24,92,0
5.9,18,7.8,2.2,0.6,8,3,19,53,1
5.4,17,5.7,1.9,0.9,20,4,25,91,0
5.6,18,7.0,3.0,0.6,20,2,24,85,1
6.8,20,5.6,2.7,1.5,18,5,16,99,0
6.2,17,5.9,2.4,1.0,12,5,22,93,1
6.8,17,6.9,2.8,1.0,19,5,23,64,0
6.2,20,5.5,2.9,1.5,15,5,25,67,1
5.2,23,7.7,1.4,0.6,11,3,22,83,0
5.3,22,6.9,1.9,0.8,12,4,19,108,1
6.6,16,6.7,2.0,0.7,16,2,24,99,0
5.8,18,5.3,2.6,0.6,13,3,18,47,1
6.7,18,7.9,2.5,0.4,20,4,16,97,0
5.9,20,5.3,2.7,0.6,14,4,17,74,1
5.8,22,7.5,1.5,1.3,10,4,16,88,0
6.9,19,6.4,1.1,1.5,21,3,20,84,1
6.5,24,7.0,1.4,0.9,9,5,20,50,0
5.6,17,6.0,1.4,1.1,21,6,25,98,1
5.0,22,5.8,2.7,0.4,16,5,25,73,0
6.1,24,5.3,2.2,0.5,18,5,23,77,1
5.5,17,5.5,2.3,1.2,19,6,18,89,0
5.4,24,5.9,1.0,0.3,18,6,20,68,1
6.1,21,6.5,1.3,1.3,16,2,17,89,0
5.0,17,6.2,1.3,0.7,11,4,19,91,1
5.5,22,6.2,2.3,0.6,15,2,19,84,0
5.9,24,6.6,2.8,0.9,16,3,21,87,1
6.2,20,6.4,1.5,1.0,12,5,19,82,0
5.5,18,7.9,2.1,1.4,16,5,22,73,1
6.9,19,5.0,2.2,0.9,8,2,19,106,0
5.4,20,7.7,1.9,1.3,9,6,25,52,1
6.1,19,7.1,1.8,1.4,13,4,16,105,0
6.0,23,7.5,2.0,0.6,10,4,22,94,1
6.8,22,5.5,2.6,0.3,15,2,25,87,0
6.1,18,6.1,2.1,1.1,12,2,23,47,1
5.5,19,6.8,1.1,0.3,20,5,21,68,0
6.0,20,5.7,2.5,0.6,18,6,18,96,1
6.7,16,5.9,1.9,1.2,11,5,21,107,0
5.4,17,5.6,2.2,1.3,20,3,23,61,1
5.3,17,6.9,1.6,0.6,14,5,22,97,0
6.2,24,7.0,2.0,0.6,12,5,21,63,1
6.1,19,5.2,2.4,1.0,11,2,20,60,0
6.3,23,5.1,1.0,0.3,18,4,20,53,1
7.0,17,5.3,1.3,0.8,15,6,23,49,0
6.9,18,5.7,2.5,1.4,18,3,18,103,1
5.9,23,5.9,2.5,1.1,16,5,16,84,0
6.4,20,8.0,2.7,1.0,16,5,16,54,1
6.7,16,6.4,1.4,0.2,8,2,25,47,0
6.2,22,6.1,2.6,1.1,15,6,24,73,1
5.3,16,7.8,2.8,1.3,8,5,18,83,0
6.3,22,5.2,2.0,0.5,10,3,22,56,1
5.2,17,5.4,1.5,0.8,13,6,18,79,0
6.4,17,5.1,2.5,0.3,15,2,23,48,1
5.7,20,6.1,1.1,0.7,15,4,21,48,0
5.1,22,7.7,2.0,0.6,11,2,18,67,1
6.6,24,5.2,2.1,1.0,15,2,20,79,0
6.6,18,5.7,2.4,1.0,19,2,15,75,1
5.3,21,5.3,1.1,1.1,20,4,25,82,0
5.2,23,6.2,1.7,0.9,21,4,22,75,1
6.1,17,5.1,1.4,0.8,19,6,15,103,0
5.4,23,5.7,2.2,1.5,15,3,18,48,1
6.3,23,7.9,1.9,1.1,17,3,20,83,0
5.1,21,5.3,1.0,0.9,17,6,21,82,1
6.6,22,6.8,1.6,0.4,13,3,25,93,0
6.5,21,5.6,2.7,1.3,8,6,24,71,1
5.8,22,7.7,2.3,1.3,20,4,15,80,0
7.0,22,5.6,1.7,1.1,18,6,24,75,1
6.8,18,7.3,1.8,0.4,21,4,25,100,0
6.0,19,5.6,1.2,0.3,16,5,15,45,1
6.3,17,6.3,2.5,1.2,12,3,18,51,0
5.3,18,5.0,2.7,0.8,11,3,19,105,1
5.4,24,6.3,1.6,1.2,20,5,17,62,0
6.3,17,6.8,1.7,1.0,17,5,16,45,1
5.4,19,7.1,2.1,0.6,18,2,17,74,0
6.1,23,5.3,2.1,0.7,20,2,17,57,1
6.4,16,7.8,2.1,0.3,16,2,19,65,0
6.1,18,6.8,1.6,1.0,21,4,25,108,1
6.3,24,7.6,1.4,0.7,16,3,21,52,0
6.6,17,7.2,1.9,0.8,20,2,19,73,1
6.9,17,6.6,2.7,1.5,19,3,23,98,0
5.7,21,7.8,1.8,1.4,18,5,24,57,1
6.4,22,5.2,1.3,1.2,18,5,17,96,0
6.3,19,7.8,1.3,0.3,20,2,25,79,1
5.4,22,7.0,1.9,0.7,20,2,20,96,0
5.7,23,6.9,2.3,0.8,18,5,21,104,1
5.2,18,5.4,1.8,0.7,10,5,20,89,0
5.0,16,6.1,2.5,0.3,15,5,24,84,1
6.1,16,5.2,1.4,0.6,12,6,18,105,0
5.5,22,7.3,2.7,0.4,12,4,21,67,1
5.3,21,5.4,1.9,0.5,10,3,17,47,0
5.2,23,6.9,1.0,1.4,13,3,19,68,1
6.0,16,6.9,2.1,1.5,10,5,16,98,0
6.5,20,6.5,2.6,1.5,16,4,22,81,1
5.1,19,7.3,1.4,0.7,18,6,22,88,0
5.2,23,6.3,2.2,0.3,9,3,20,87,1
6.1,23,7.0,1.6,1.3,14,2,23,68,0
6.9,24,5.3,1.6,0.8,16,5,21,66,1
5.7,17,5.2,1.5,1.2,9,5,23,93,0
5.5,16,7.8,2.2,0.8,9,4,22,52,1
5.9,16,5.5,1.5,1.3,8,3,22,57,0
6.8,17,6.0,2.3,0.7,20,5,15,70,1
5.1,16,5.7,2.7,0.8,18,4,18,47,0
6.7,23,6.0,2.8,1.3,16,6,21,96,1
6.1,23,5.3,2.3,1.2,20,5,21,105,0
5.5,21,6.9,1.1,0.4,14,3,22,57,1
6.3,22,6.6,1.8,0.3,9,3,18,107,0
6.2,17,5.1,1.9,0.7,21,4,16,75,1
5.2,24,7.4,1.2,1.2,8,5,17,59,0
6.1,21,7.8,1.1,0.3,20,3,23,81,1
5.2,23,7.0,1.3,0.8,21,6,21,86,0
6.8,24,7.5,1.4,1.2,11,6,21,98,1
6.7,19,7.8,1.1,0.9,19,2,18,60,0
5.6,17,6.3,2.1,1.0,11,6,20,81,1
5.5,16,5.5,2.0,0.8,12,3,15,47,0
5.6,24,5.0,1.2,0.3,10,6,21,80,1
6.0,20,7.8,2.3,1.0,18,3,15,79,0
6.4,21,5.9,2.9,1.4,17,6,15,49,1
6.6,21,7.1,2.9,0.5,8,6,17,102,0
5.8,20,6.5,1.1,0.9,17,3,22,90,1
6.6,22,5.5,1.6,1.0,20,3,24,61,0
5.5,21,6.0,1.2,0.3,9,4,19,97,1
6.5,18,7.8,2.7,0.5,17,5,21,61,0
6.8,21,6.2,2.5,1.4,19,2,15,45,1
6.4,24,6.9,1.4,0.4,18,3,15,92,0
5.5,22,5.4,1.7,0.5,20,5,17,103,1
6.0,22,5.5,1.5,0.8,21,4,22,65,0
6.2,20,6.3,1.7,1.4,15,5,19,92,1
6.7,22,6.2,1.8,0.9,8,6,25,74,0
5.6,17,5.2,1.3,0.3,10,6,15,67,1
6.0,19,8.0,2.6,0.9,9,2,21,48,0
6.8,17,7.6,1.5,1.5,19,3,20,77,1
6.9,24,7.0,1.8,0.6,20,5,17,75,0
5.0,16,5.8,2.9,0.5,16,6,16,84,1
5.6,18,7.8,2.0,0.2,20,6,16,65,0
6.2,19,7.8,2.7,0.2,12,6,18,54,1
5.1,22,6.9,1.0,0.8,19,6,25,72,0
6.2,18,6.5,2.5,1.0,21,5,18,70,1
6.4,24,7.9,1.2,0.7,18,5,15,92,0
7.0,22,6.8,1.7,0.6,13,2,17,65,1
6.0,17,8.0,2.5,0.3,13,2,22,58,0
6.7,23,7.5,2.3,0.4,16,2,25,55,1
