pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
5.76,23.85,9.82,1275.67,3.6,32.77,9.83,10.64,114.06,1
10.8,34.14,15.48,1803.39,-0.67,50.79,22.33,29.43,124.88,0
16.25,15.93,1.12,1197.22,-6.3,50.55,18.07,3.41,122.53,0
4.65,16.73,-2.3,1192.19,-7.18,12.29,18.88,-1.35,122.08,0
6.4,24.7,8.97,1639.62,3.97,41.92,9.19,17.85,68.47,1
6.4,21.64,6.23,1625.18,4.34,29.8,14.35,16.46,109.27,1
6.13,20.34,6.37,1217.47,1.37,32.48,7.83,15.1,110.96,1
5.96,21.07,6.49,1568.26,2.26,39.48,13.52,18.73,110.46,1
4.44,10.7,0.09,1802.52,11.79,11.76,1.82,1.79,123.3,0
7.49,31.04,1.16,1195.67,-5.1,59.85,23.49,-0.35,126.88,0
6.26,22.67,9.31,1360.1,4.17,36.51,8.23,10.72,70.34,1
4.99,26.32,-1.18,1193.67,12.56,55.45,19.21,22.86,52.7,0
9.28,18.07,-0.31,1192.79,7.47,13.03,23.98,-0.47,57.79,0
5.77,23.27,7.18,1220.49,4.26,48.93,7.75,12.84,61.01,1
14.18,12.58,15.34,1802.33,-2.25,55.09,22.52,20.22,57.06,0
8.93,29.12,15.66,1805.42,9.39,18.33,21.89,25.21,126.78,0
-0.84,14.32,19.44,1192.7,-7.42,54.66,4.78,3.14,51.92,0
5.61,23.8,8.33,1444.66,1.65,36.99,10.18,9.71,78.39,1
-1.1,26.13,19.11,1807.45,-3.29,51.5,23.12,21.04,126.44,0
6.11,22.84,8.85,1551.04,4.18,27.21,11.41,11.97,90.74,1
6.36,20.45,8.62,1414.45,4.22,25.84,8.33,5.22,110.69,1
6.48,22.2,7.8,1619.58,1.22,40.9,14.29,17.02,111.86,1
11.78,11.69,-1.25,1197.26,-1.63,15.29,1.8,28.01,51.88,0
5.5,22.19,8.25,1340.27,2.64,43.71,14.79,18.91,86.94,1
6.23,21.85,8.31,1615.38,3.56,24.89,7.81,9.19,75.59,1
6.78,19.44,-3.4,1197.28,10.73,57.81,-4.95,-1.22,59.04,0
1.77,19.76,2.63,1806.5,14.13,59.04,0.88,3.23,123.36,0
6.17,22.74,6.88,1363.18,2.44,21.83,5.45,5.24,113.89,1
4.47,25.18,-2.54,1807.78,6.81,52.26,-0.98,0.64,59.67,0
14.31,15.67,11.74,1803.82,9.95,10.65,-4.52,24.47,53.53,0
6.47,21.21,8.2,1473.04,3.53,38.07,9.38,8.0,60.21,1
6.32,20.1,7.96,1767.01,4.38,26.31,12.64,9.38,93.16,1
6.07,23.03,9.49,1229.18,4.3,27.52,12.0,11.29,118.91,1
5.58,23.78,6.28,1729.87,4.0,25.97,8.07,19.24,68.97,1
5.7,23.74,8.13,1374.98,4.02,48.5,14.59,8.32,75.52,1
5.77,21.63,6.6,1349.92,4.27,31.76,11.4,18.67,98.84,1
6.16,23.21,8.01,1516.44,3.89,33.97,6.65,16.38,71.51,1
2.89,12.16,0.77,1805.1,-4.15,18.74,3.32,-3.93,54.67,0
6.42,23.51,8.64,1547.56,2.38,36.43,9.82,10.49,94.58,1
5.59,23.95,7.14,1299.64,4.78,25.24,11.53,16.82,63.66,1
5.75,22.94,9.89,1472.55,4.45,21.88,7.03,9.88,84.43,1
6.37,24.11,6.45,1539.75,2.44,21.99,13.27,7.0,93.58,1
12.94,34.95,2.99,1196.23,8.73,16.96,16.44,28.78,54.11,0
6.33,21.41,8.78,1329.43,2.75,47.91,14.65,14.42,100.84,1
0.63,32.09,-3.86,1808.13,7.67,13.58,17.0,-0.9,56.37,0
6.37,24.19,7.13,1751.73,3.09,37.37,9.1,13.8,100.42,1
5.84,22.89,6.1,1727.3,3.66,48.19,14.2,5.15,94.24,1
13.68,15.04,-0.31,1801.24,7.34,19.08,1.87,24.23,127.29,0
6.42,23.21,9.61,1714.82,2.3,45.12,7.64,14.13,73.38,1
6.04,24.86,6.97,1306.48,2.69,32.61,5.3,7.2,104.8,1
6.48,24.6,8.24,1670.05,3.96,20.58,8.74,13.83,102.09,1
-2.74,19.79,5.22,1193.7,-6.6,19.15,20.96,26.69,50.0,0
5.57,23.27,7.05,1452.53,3.04,46.97,12.63,10.61,65.46,1
7.0,13.68,-2.4,1800.28,-1.78,57.35,17.18,27.41,53.43,0
10.29,19.17,11.91,1192.29,7.96,13.78,17.34,-4.65,53.66,0
-1.42,19.76,12.79,1192.5,-7.6,58.89,20.51,-2.62,128.88,0
5.96,20.39,7.9,1524.44,1.1,28.27,14.22,14.06,112.33,1
14.25,19.17,17.33,1190.28,-3.0,14.59,3.96,22.6,126.86,0
5.85,23.1,6.72,1358.24,3.05,36.5,7.72,17.46,108.89,1
4.82,18.3,0.75,1192.05,10.27,19.34,16.06,24.42,122.18,0
0.09,19.72,16.46,1801.79,-3.22,50.5,18.51,25.97,123.22,0
5.79,24.28,8.81,1206.23,3.21,35.14,10.35,18.54,103.21,1
5.59,20.16,9.52,1548.3,2.63,47.27,5.04,13.1,105.07,1
5.59,23.53,8.32,1620.07,4.84,44.14,5.68,18.25,95.17,1
-1.32,17.26,18.05,1801.77,8.1,16.21,20.92,24.19,127.6,0
5.88,20.16,6.96,1234.28,2.68,29.92,13.7,17.15,73.33,1
5.85,22.38,6.78,1783.5,4.18,28.22,8.0,6.4,77.2,1
12.71,15.58,17.75,1800.3,5.2,52.99,-3.59,27.13,122.69,0
6.73,26.43,12.59,1808.06,11.01,58.0,1.98,-2.59,121.32,0
6.45,24.95,7.26,1536.66,4.36,42.28,10.88,11.29,114.29,1
5.72,21.13,7.58,1738.83,1.13,33.38,5.48,8.61,88.15,1
1.05,18.48,12.51,1807.35,-6.22,15.23,20.55,22.82,125.43,0
6.26,23.16,8.93,1728.64,2.4,25.07,10.68,19.07,91.29,1
-1.52,15.33,1.87,1804.43,11.19,15.52,18.53,24.88,52.92,0
0.6,33.82,10.7,1196.64,6.93,15.56,-2.62,22.96,127.1,0
2.74,30.97,4.05,1805.19,-1.89,51.81,19.55,24.95,56.0,0
6.34,21.92,9.68,1333.53,1.3,37.73,11.83,5.87,80.07,1
7.16,32.48,3.36,1802.67,10.62,54.01,20.96,-2.59,53.25,0
6.19,23.78,9.64,1793.49,4.18,38.59,9.82,17.48,75.41,1
5.61,24.3,6.13,1792.02,3.12,33.59,13.33,6.66,90.86,1
6.07,21.28,6.78,1778.91,2.63,23.22,10.42,17.95,82.66,1
5.96,23.03,7.22,1766.57,1.47,25.82,10.78,16.99,94.9,1
5.87,20.04,6.9,1637.29,3.37,20.19,7.14,17.99,87.09,1
0.65,18.72,19.82,1197.52,9.52,13.19,-3.93,-2.28,52.15,0
5.61,21.26,9.0,1582.29,1.84,48.76,6.84,5.62,76.33,1
6.24,21.45,7.96,1655.75,4.71,30.09,7.47,9.73,107.08,1
-3.83,10.72,19.22,1809.61,9.66,58.69,1.63,1.88,126.86,0
4.69,14.72,17.28,1806.64,9.2,16.54,-1.6,29.52,52.77,0
5.95,24.56,7.62,1470.31,3.08,40.23,7.35,12.83,89.46,1
6.08,20.29,7.32,1751.19,1.74,27.91,5.42,8.72,115.07,1
6.36,24.22,8.42,1454.31,1.81,29.76,9.64,18.89,102.36,1
3.41,27.45,3.29,1198.63,0.34,57.35,2.94,22.31,54.02,0
-2.52,12.38,12.03,1807.79,6.86,55.85,-3.59,2.97,57.01,0
5.7,20.04,8.85,1616.53,2.27,24.74,14.2,12.5,93.49,1
-3.43,15.69,14.41,1197.91,-8.63,10.64,-1.32,-2.44,58.82,0
6.18,20.13,8.45,1314.09,2.96,23.49,8.02,16.62,85.6,1
5.82,20.42,7.43,1720.08,1.59,44.99,5.69,11.81,96.4,1
5.58,22.34,9.22,1396.72,1.12,29.12,5.44,6.02,99.78,1
6.38,22.2,6.62,1595.94,4.28,40.99,10.45,18.21,85.69,1
5.73,24.57,7.38,1489.51,4.09,37.38,7.78,18.83,90.89,1
6.08,23.14,9.85,1482.25,3.41,34.34,13.29,6.75,113.73,1
10.47,11.38,-1.59,1800.49,8.41,50.96,2.86,22.37,55.95,0
4.23,12.16,14.53,1193.33,-4.39,14.23,19.16,20.97,121.78,0
-1.77,28.61,-0.49,1803.38,8.6,55.63,20.68,29.14,55.35,0
0.7,14.23,-2.48,1809.63,11.77,16.64,18.28,26.89,59.31,0
6.43,20.82,8.22,1450.78,3.0,31.07,5.36,15.35,66.39,1
12.78,32.34,0.42,1807.52,9.71,55.22,3.35,-4.07,121.66,0
-3.47,27.24,-2.14,1807.61,-1.19,56.62,19.32,22.25,57.89,0
5.74,24.08,6.61,1632.19,2.01,26.54,10.32,11.79,93.28,1
5.73,20.31,7.61,1598.71,4.67,40.96,11.14,6.42,82.23,1
5.7,23.48,8.64,1677.59,3.95,28.64,9.51,19.03,63.02,1
5.85,21.05,7.01,1768.62,4.79,31.2,11.59,11.08,61.33,1
6.05,21.73,8.25,1260.63,2.43,26.6,13.03,18.87,87.0,1
6.08,20.39,9.05,1303.77,4.98,27.02,5.15,12.08,80.47,1
10.07,29.25,3.48,1199.24,-3.58,53.96,15.5,3.07,55.96,0
16.34,28.26,12.35,1199.67,10.6,56.46,15.89,21.74,121.06,0
-2.03,25.48,11.84,1802.54,14.22,15.36,-2.32,29.1,121.6,0
-3.16,13.85,18.62,1195.84,-3.89,54.74,2.83,1.98,56.36,0
6.12,24.26,6.39,1582.32,4.66,46.2,7.61,17.81,65.97,1
5.07,10.26,12.26,1809.95,12.07,50.29,4.9,1.73,57.08,0
9.03,19.45,13.34,1804.26,9.2,16.56,-2.48,28.81,51.27,0
1.69,34.88,-2.75,1802.14,-2.63,16.02,20.48,26.1,125.39,0
-3.81,15.67,-1.39,1806.73,11.17,19.2,-1.43,-2.72,58.19,0
1.31,17.32,12.97,1801.85,-0.04,59.97,4.54,0.49,53.77,0
1.44,28.67,4.68,1809.8,-4.16,14.48,16.23,-1.59,124.91,0
5.97,21.1,9.39,1695.31,2.15,30.74,6.61,19.38,108.41,1
12.44,13.06,19.99,1809.77,13.54,51.08,2.91,-3.14,55.04,0
-2.6,13.61,0.26,1807.03,-8.65,58.49,-3.67,3.92,120.63,0
-1.63,14.4,-3.18,1804.01,11.85,10.81,2.31,-2.92,123.5,0
14.88,18.04,-1.75,1192.53,14.9,51.28,-2.7,28.37,50.12,0
8.56,19.24,13.0,1193.89,9.74,17.98,-2.62,-4.11,121.6,0
6.34,23.56,9.05,1323.83,4.72,48.6,9.83,5.18,103.87,1
14.98,17.31,3.67,1192.1,-2.1,54.82,20.67,29.08,58.36,0
-1.05,17.31,12.44,1801.39,-5.07,52.56,-1.09,3.44,124.36,0
7.45,14.27,16.0,1801.94,13.37,55.85,15.9,4.81,125.18,0
6.36,23.24,8.45,1768.52,4.6,44.32,8.69,12.91,66.01,1
-0.08,25.52,19.83,1801.66,10.97,19.62,20.33,20.16,53.82,0
-1.24,18.73,14.25,1198.79,-2.79,53.99,0.85,-4.16,121.01,0
6.95,16.74,-0.99,1195.02,13.72,53.96,22.8,1.03,57.65,0
10.59,16.28,11.25,1195.99,-0.58,10.54,15.27,29.75,52.85,0
7.89,27.25,3.6,1195.45,-3.8,12.04,4.07,29.47,121.52,0
4.7,27.63,-3.14,1194.92,10.34,54.7,22.31,24.76,122.11,0
-3.07,27.76,13.04,1809.42,-8.52,18.59,23.26,21.73,50.3,0
5.8,22.73,8.18,1639.35,3.64,21.93,14.47,11.52,119.24,1
6.23,23.05,9.75,1595.74,1.71,40.7,7.47,13.94,102.45,1
1.73,10.1,-2.11,1808.62,-7.49,12.52,-2.96,29.28,54.7,0
5.88,24.23,9.09,1338.97,4.09,37.51,9.72,14.75,62.8,1
6.07,24.33,6.13,1550.81,1.49,20.67,14.29,19.25,108.52,1
13.29,12.4,12.43,1802.86,-0.64,58.86,24.52,22.51,50.89,0
5.91,22.66,8.97,1292.59,4.85,28.4,13.26,8.87,113.47,1
1.65,18.99,-1.45,1804.36,7.63,18.33,-1.51,0.74,59.52,0
16.19,11.33,3.48,1802.29,-2.41,55.3,4.18,3.56,56.06,0
11.29,15.9,-0.2,1808.12,-7.49,13.94,-5.0,26.86,55.07,0
11.47,33.62,2.57,1806.61,7.53,11.9,15.28,-3.34,125.59,0
-3.14,16.59,0.29,1804.63,-8.84,10.17,-3.6,-4.37,59.52,0
5.75,20.26,6.77,1384.82,3.05,43.24,9.4,8.39,92.11,1
1.89,17.46,2.23,1196.87,12.51,54.73,18.67,22.97,122.6,0
6.24,20.13,9.8,1764.06,3.56,22.86,10.97,19.91,88.43,1
6.06,23.33,7.67,1272.68,3.19,21.04,8.39,10.32,69.22,1
12.91,14.85,16.09,1809.36,5.5,16.26,-4.67,26.88,51.23,0
5.77,24.13,9.45,1731.07,4.59,37.59,13.07,7.04,91.11,1
9.98,34.47,-1.21,1803.7,-6.87,13.64,2.05,29.1,59.66,0
5.99,22.09,6.93,1588.23,1.89,46.22,12.45,5.95,98.67,1
5.55,23.17,8.72,1565.52,1.4,27.26,11.79,8.6,77.43,1
6.42,24.47,7.66,1407.65,1.04,30.75,9.84,10.31,93.22,1
6.4,20.28,8.61,1688.0,2.18,48.57,5.57,7.71,69.65,1
6.2,22.52,6.78,1419.67,3.09,23.32,6.25,7.88,80.62,1
5.52,22.11,9.76,1640.23,1.6,37.99,8.89,5.65,79.22,1
-0.5,17.61,15.91,1193.9,10.79,52.12,-0.26,-2.1,124.76,0
5.84,20.19,7.88,1515.47,2.37,31.93,11.41,15.0,108.99,1
-0.65,30.68,-1.89,1802.04,10.75,59.24,-2.71,-4.62,59.22,0
6.81,18.97,4.55,1809.01,-1.02,17.88,-3.54,20.45,120.49,0
5.94,22.66,8.37,1402.13,2.71,46.13,11.82,9.23,87.36,1
5.58,24.98,7.6,1388.24,2.73,32.06,11.1,11.26,77.05,1
12.25,32.77,12.47,1807.79,10.84,16.92,22.49,-4.99,120.2,0
4.71,30.55,10.69,1198.16,5.66,12.2,16.96,3.69,55.63,0
1.42,13.38,18.5,1197.64,12.62,17.19,16.45,22.52,127.97,0
6.21,23.57,6.8,1699.92,1.03,38.8,12.0,19.57,97.78,1
6.29,21.57,7.01,1511.99,2.79,36.38,6.34,15.31,110.62,1
6.23,24.26,8.06,1737.07,2.57,38.9,9.34,15.65,103.81,1
5.67,21.55,8.53,1284.88,3.55,40.19,6.49,12.58,113.84,1
4.81,18.66,3.68,1802.11,10.09,57.87,18.28,0.76,55.87,0
2.62,12.64,3.4,1805.04,9.79,50.96,18.25,24.6,127.41,0
0.22,18.99,16.52,1192.68,5.86,52.11,18.87,2.6,122.69,0
14.79,25.4,-2.31,1191.63,6.97,54.66,17.56,3.21,129.54,0
5.9,20.43,9.79,1411.88,4.34,47.53,11.83,7.14,115.27,1
4.13,32.37,4.52,1808.85,7.03,50.49,3.03,22.38,127.69,0
6.15,20.71,8.89,1481.07,3.51,39.84,14.16,14.34,81.46,1
0.05,16.31,1.81,1192.3,-8.63,53.79,19.34,2.04,58.27,0
-3.11,34.97,10.83,1190.15,14.44,50.97,16.55,-1.41,55.84,0
14.83,31.64,-3.49,1801.41,-6.76,12.08,3.98,27.65,58.73,0
6.47,21.58,8.26,1646.71,3.27,27.4,14.37,6.18,104.22,1
6.24,20.62,7.29,1459.5,2.84,47.96,12.25,19.73,111.32,1
-2.72,34.68,-1.12,1192.27,-2.91,58.34,2.45,28.36,125.37,0
6.21,24.12,9.2,1710.45,4.4,28.83,11.7,16.54,87.24,1
12.26,30.55,13.19,1802.48,6.95,13.17,0.38,0.66,123.73,0
13.64,28.63,11.36,1802.98,11.95,59.03,17.13,3.6,129.29,0
1.2,27.86,-1.82,1804.73,-1.82,50.82,22.11,-1.63,50.88,0
5.54,24.08,9.71,1523.72,2.31,29.89,8.31,15.75,89.08,1
5.91,24.71,9.92,1364.99,4.06,28.91,13.78,16.32,92.69,1
8.6,10.33,-3.57,1197.59,-0.25,14.84,-1.55,23.08,57.77,0
-1.73,29.98,2.99,1806.97,-4.2,12.95,17.15,22.68,127.36,0
6.22,21.92,9.99,1575.07,4.47,47.45,7.84,18.61,98.78,1
5.79,24.54,9.34,1553.69,4.63,23.53,7.55,8.72,90.63,1
11.87,16.59,-1.76,1196.61,-8.03,55.59,23.61,28.18,125.84,0
15.41,33.19,19.72,1807.61,-4.06,12.48,16.03,4.81,50.07,0
1.93,18.45,18.01,1191.84,13.59,14.59,22.77,2.54,127.36,0
13.86,18.08,4.61,1199.17,8.82,16.68,-2.62,-1.62,54.19,0
-2.33,16.46,10.61,1802.69,-3.77,52.53,4.42,23.94,52.35,0
6.12,23.67,6.86,1273.92,2.34,24.75,7.56,9.48,102.99,1
12.43,27.77,10.22,1803.11,0.59,11.31,23.74,20.95,120.1,0
7.4,26.56,12.37,1806.49,-7.01,54.04,-2.98,22.06,120.29,0
16.35,34.22,3.97,1199.13,-8.25,13.55,-2.22,4.59,56.17,0
6.41,20.54,8.02,1764.62,1.44,26.4,6.0,7.3,94.29,1
6.31,24.44,6.92,1689.2,3.64,48.36,14.21,17.82,86.48,1
2.21,34.11,-3.77,1808.77,-4.19,17.1,-4.75,0.8,57.54,0
4.77,15.91,-0.95,1194.91,10.11,54.03,20.93,25.31,50.85,0
12.25,16.17,18.58,1195.76,9.72,11.23,18.52,0.8,59.65,0
6.21,21.95,6.53,1385.32,3.41,41.78,7.61,10.7,115.35,1
5.04,26.51,15.95,1198.78,-3.1,14.02,-1.77,-2.05,56.84,0
3.27,10.74,-1.68,1195.49,8.48,53.44,24.38,25.51,56.76,0
15.9,34.25,1.7,1193.3,-2.69,57.81,-2.31,2.02,55.41,0
6.6,25.11,10.19,1198.28,-5.7,15.04,21.48,3.83,59.83,0
2.71,19.35,13.9,1804.08,14.45,52.33,-1.74,0.4,129.06,0
6.5,23.94,6.65,1799.68,4.3,20.97,8.48,7.82,111.81,1
6.35,24.21,6.44,1782.04,2.92,42.41,14.28,16.78,113.27,1
-0.23,31.32,-1.37,1199.33,0.13,16.52,4.07,28.08,129.71,0
6.44,24.06,7.74,1599.95,1.76,47.11,9.05,17.11,89.13,1
5.98,21.73,6.23,1471.66,1.79,24.65,11.24,6.55,102.41,1
-3.29,11.73,16.6,1807.45,-8.72,11.83,-4.9,21.81,59.06,0
13.59,30.12,14.62,1807.8,-8.62,11.24,15.45,0.12,50.92,0
6.46,20.86,7.48,1407.47,2.08,24.71,11.97,17.66,89.54,1
-1.22,34.29,5.1,1193.22,-6.08,55.88,18.33,21.85,125.33,0
5.96,23.05,8.69,1219.78,4.14,26.26,6.58,8.87,118.51,1
12.98,29.08,-3.21,1807.61,14.95,53.66,4.77,22.51,122.73,0
8.12,31.09,12.65,1802.44,-1.57,11.04,16.06,24.33,129.59,0
16.19,11.96,17.58,1190.9,14.11,57.13,-1.6,1.58,54.07,0
9.57,26.14,-1.41,1199.46,14.35,15.07,19.89,3.13,59.27,0
14.31,17.17,-3.75,1806.08,10.01,12.65,21.51,21.95,124.82,0
5.92,23.53,8.55,1740.37,1.39,24.34,14.31,10.62,109.05,1
12.6,17.43,-2.24,1192.16,10.73,54.15,21.66,-1.24,54.66,0
6.33,23.89,7.26,1467.14,2.99,32.31,12.5,6.37,84.11,1
-3.4,17.5,19.05,1195.52,6.51,18.8,15.22,25.62,50.47,0
11.07,33.36,1.99,1190.17,-1.22,56.68,-4.6,27.46,57.72,0
2.08,10.68,11.53,1192.92,-6.78,51.11,-4.12,-3.1,122.5,0
13.88,13.51,-3.69,1808.97,11.39,11.18,-1.91,28.64,50.09,0
-0.18,10.02,18.17,1196.98,8.36,55.46,23.4,20.86,51.19,0
-0.05,17.33,10.22,1806.51,-3.25,12.96,17.65,3.9,122.95,0
2.66,31.72,-2.83,1804.52,11.06,11.91,24.3,29.76,129.41,0
11.55,17.62,14.44,1197.86,14.19,11.27,-1.46,27.74,57.45,0
11.35,31.27,18.53,1807.23,-8.21,59.65,-4.0,-0.45,59.31,0
5.57,22.64,7.07,1637.58,4.58,40.91,10.16,12.43,80.9,1
-2.9,19.49,3.24,1193.23,-3.59,52.83,19.37,26.18,54.15,0
-3.55,10.76,19.43,1802.1,9.43,52.13,-2.21,21.97,58.66,0
4.08,33.4,3.14,1191.18,-2.64,55.94,4.24,2.97,56.42,0
6.18,22.35,9.16,1698.48,3.64,43.16,6.28,11.35,80.16,1
5.61,20.65,8.66,1414.6,2.82,30.67,14.91,18.3,101.33,1
7.51,14.91,-1.96,1801.73,9.96,53.61,18.07,27.12,123.74,0
5.76,20.1,9.3,1628.43,1.72,21.31,14.8,17.92,97.3,1
8.77,19.52,16.2,1192.13,-4.21,12.43,18.41,24.49,54.81,0
-1.74,27.31,0.8,1808.57,6.67,13.53,-2.48,22.68,121.61,0
5.66,24.7,9.39,1405.89,4.57,20.02,8.43,14.02,60.0,1
5.97,22.1,9.6,1507.41,1.58,36.53,12.35,15.7,68.97,1
4.61,18.98,-1.95,1803.7,10.3,12.52,0.28,24.9,50.98,0
5.76,20.9,6.06,1740.81,2.97,42.98,13.75,17.06,68.98,1
5.71,21.88,7.75,1453.14,4.89,39.86,5.61,13.12,98.58,1
5.64,21.05,7.06,1216.34,1.81,25.18,6.84,19.65,80.86,1
5.83,22.86,6.53,1794.77,3.76,48.39,13.7,7.3,73.06,1
6.39,24.29,7.09,1758.37,1.36,48.4,10.88,14.91,81.33,1
6.12,21.01,9.19,1239.55,2.42,34.5,8.44,6.53,72.12,1
16.35,18.64,17.74,1199.88,13.35,54.59,19.44,27.47,127.7,0
-3.14,29.82,14.56,1192.44,10.88,57.98,2.35,23.3,129.45,0
-2.7,31.39,-0.81,1801.33,8.56,14.53,4.62,25.03,57.13,0
6.09,21.27,7.97,1639.16,2.94,41.85,9.64,19.61,71.35,1
2.95,11.33,0.0,1197.46,-3.96,11.36,-3.94,-4.21,122.19,0
6.01,23.92,9.82,1576.0,1.06,49.92,14.01,11.13,62.58,1
-0.4,30.74,13.86,1805.41,-0.8,57.68,18.01,-0.53,123.6,0
5.28,18.04,15.11,1806.07,0.46,51.17,21.8,25.18,128.6,0
3.13,29.82,5.26,1193.39,8.18,16.4,22.84,27.44,123.79,0
15.81,32.09,17.33,1809.34,6.62,16.74,17.9,3.61,55.14,0
5.93,24.36,6.87,1656.38,1.59,38.99,6.04,14.49,62.03,1
5.78,21.29,7.18,1653.67,1.92,30.39,13.21,8.65,105.77,1
6.04,21.58,6.5,1675.25,3.35,35.06,8.36,10.15,64.25,1
0.66,13.84,13.85,1800.85,6.1,15.78,-2.16,-2.5,124.75,0
9.64,15.31,15.7,1807.43,-6.53,59.28,17.51,-2.78,128.59,0
5.85,20.51,7.65,1715.05,1.31,40.05,8.01,5.51,85.91,1
5.92,20.77,8.24,1311.47,1.76,38.29,13.13,12.54,108.25,1
6.43,21.49,6.59,1331.6,1.34,20.88,8.14,15.63,113.44,1
5.65,20.48,7.16,1687.66,2.03,29.02,14.41,8.11,114.0,1
5.38,27.6,4.52,1193.96,-6.85,56.55,-1.15,29.04,59.26,0
5.99,22.53,7.59,1378.05,1.43,20.58,9.32,6.37,82.21,1
1.83,28.61,-0.1,1194.06,-3.8,58.54,-3.79,29.63,51.4,0
3.62,27.32,3.92,1195.2,6.42,17.48,-0.59,-3.12,128.4,0
-3.45,19.44,11.34,1194.19,-0.54,59.97,16.0,3.52,124.53,0
3.4,29.3,1.4,1197.02,13.18,59.46,3.59,-0.38,127.63,0
6.04,21.4,9.27,1293.71,2.96,30.32,12.91,17.83,92.94,1
-0.36,30.31,13.57,1192.37,0.71,54.59,2.99,1.0,56.96,0
6.21,23.31,8.07,1532.49,3.36,47.36,11.8,15.58,115.19,1
7.72,12.13,18.95,1197.92,7.23,56.43,-2.69,1.11,127.55,0
6.05,20.5,8.04,1542.51,2.21,23.46,11.58,6.07,70.53,1
-3.54,12.83,16.46,1194.88,-2.32,58.14,18.56,26.38,56.1,0
6.29,22.87,8.99,1677.67,3.9,40.04,8.83,12.98,76.7,1
5.68,22.94,7.78,1322.61,3.07,35.74,5.06,17.37,84.66,1
14.24,18.37,1.51,1801.26,-7.61,19.47,2.57,3.62,128.15,0
9.09,11.54,18.8,1194.01,7.89,15.66,3.19,21.48,126.68,0
-3.56,28.09,15.27,1800.14,5.73,51.6,19.31,-2.11,52.59,0
5.94,20.52,8.65,1757.52,4.6,48.05,10.09,14.2,111.35,1
0.08,15.64,16.4,1195.29,-5.43,11.42,0.35,22.33,125.46,0
10.59,29.44,12.84,1809.38,-8.47,15.06,4.23,2.22,127.29,0
6.06,24.92,7.51,1767.53,1.28,24.17,11.73,19.32,69.06,1
6.2,21.49,6.0,1510.67,2.13,47.36,14.5,16.92,68.89,1
5.9,20.63,9.4,1403.11,3.17,46.49,9.29,17.57,62.14,1
-2.49,13.61,15.04,1196.49,10.92,56.0,3.47,0.43,120.22,0
5.63,24.64,7.44,1716.08,3.37,41.96,13.94,7.73,64.19,1
5.66,21.8,9.71,1779.06,3.52,26.57,10.95,9.79,113.63,1
-1.67,10.4,15.19,1803.47,14.24,56.68,21.09,27.88,124.16,0
13.74,11.33,0.58,1801.18,-2.43,13.77,-2.23,-3.89,52.55,0
-1.0,26.13,-0.45,1802.92,9.83,18.1,15.76,4.58,129.37,0
5.86,24.55,6.01,1730.11,1.31,36.26,6.95,18.12,103.99,1
9.56,31.62,-0.51,1198.43,13.78,18.89,24.43,22.51,55.62,0
0.81,17.83,17.61,1198.06,-4.04,54.87,19.64,1.1,122.53,0
6.7,15.28,4.29,1199.55,-7.44,15.44,-2.9,-1.73,54.34,0
-1.95,32.24,-0.84,1196.52,-6.05,18.11,3.6,27.24,56.08,0
6.32,20.45,6.66,1222.95,3.63,36.81,13.71,16.05,65.29,1
6.27,20.15,7.05,1586.34,4.3,20.13,14.12,15.11,90.09,1
0.33,28.64,0.13,1803.81,-1.14,11.48,1.11,1.37,51.64,0
8.33,26.0,13.32,1198.05,9.9,13.16,1.38,26.63,127.43,0
5.83,23.98,6.33,1661.32,3.35,48.45,10.64,11.11,117.39,1
15.39,17.33,-3.63,1190.51,7.74,50.63,2.22,26.9,56.96,0
6.3,20.19,7.7,1299.2,3.3,22.78,9.56,11.53,112.19,1
15.92,25.51,-0.7,1196.33,6.39,14.22,22.67,29.94,52.1,0
8.14,28.08,15.04,1199.73,9.85,52.59,21.83,1.01,126.01,0
6.15,20.48,9.44,1670.89,4.18,26.76,12.05,9.52,94.27,1
5.68,22.83,6.88,1586.27,1.43,35.04,11.87,8.87,106.83,1
14.27,34.48,5.23,1800.2,7.97,51.56,23.06,-0.12,56.1,0
5.88,24.92,7.68,1548.88,1.55,21.82,13.25,7.6,104.59,1
6.78,19.32,3.42,1191.93,5.62,54.07,15.79,22.84,124.38,0
12.78,12.27,2.28,1807.96,-8.34,13.71,-3.71,20.38,56.77,0
6.45,20.07,9.29,1557.55,3.89,24.07,14.34,18.52,100.04,1
5.78,23.82,8.28,1513.09,4.73,42.52,10.42,19.06,114.36,1
2.28,11.68,2.32,1801.19,-3.12,59.77,18.2,3.44,52.96,0
5.91,20.95,7.5,1577.68,3.95,45.74,10.23,5.42,96.6,1
6.22,24.14,6.32,1757.62,2.39,32.59,12.0,16.95,81.97,1
5.05,25.71,4.66,1804.47,6.3,15.08,18.51,24.78,125.19,0
-2.2,14.56,16.97,1802.95,11.23,17.0,2.69,0.35,59.68,0
5.59,23.42,7.79,1362.03,2.51,49.12,10.89,5.4,78.57,1
9.76,33.12,19.71,1809.87,7.15,10.9,3.63,26.07,129.81,0
5.95,20.75,6.11,1551.07,1.16,23.54,5.17,6.45,84.31,1
12.64,32.64,15.97,1805.95,11.24,17.15,17.03,0.27,58.15,0
11.26,11.26,5.43,1806.21,10.33,19.2,-3.72,0.19,129.31,0
