pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
5.95,20.33,9.25,1348.77,3.46,32.39,13.15,18.69,69.07,1
10.55,16.33,11.36,1190.49,-5.29,54.65,-3.71,24.2,53.69,0
6.2,23.82,8.65,1462.41,3.82,40.04,10.41,12.62,89.34,1
-2.11,25.34,5.69,1199.4,10.12,11.01,-4.76,-0.08,120.48,0
5.98,22.26,6.79,1699.17,1.82,23.67,10.28,7.29,84.89,1
-3.06,29.18,-0.38,1197.09,-4.32,10.61,18.13,-0.7,121.11,0
6.2,21.11,9.5,1660.3,3.66,30.88,10.06,10.17,92.45,1
11.73,16.12,-1.99,1194.65,-0.97,11.2,-1.47,27.98,128.88,0
6.47,20.92,7.93,1614.8,2.18,29.07,5.38,5.51,89.19,1
9.47,34.19,19.44,1806.04,0.57,17.27,16.03,0.93,120.61,0
9.77,31.99,0.17,1806.79,-5.52,17.24,-0.62,1.55,129.37,0
14.46,34.86,15.66,1803.03,8.76,50.12,-1.08,24.17,57.08,0
-0.75,32.91,16.54,1809.52,-8.81,13.1,-2.88,-2.1,127.62,0
5.66,23.32,6.87,1633.01,2.89,30.01,14.55,12.2,68.5,1
-2.67,32.76,17.72,1805.13,-4.06,10.22,21.28,22.55,52.73,0
9.33,27.87,11.72,1190.03,12.45,53.69,23.43,26.54,55.3,0
8.54,13.45,19.93,1192.96,-2.99,13.9,-1.63,28.29,129.8,0
5.7,21.27,6.38,1425.07,1.25,20.47,14.88,15.74,71.87,1
6.34,24.49,6.51,1382.59,1.21,45.56,8.77,5.27,82.34,1
-1.51,10.53,10.71,1807.59,10.57,10.06,20.67,25.67,123.34,0
6.09,21.72,6.6,1221.09,2.4,20.56,6.53,18.34,112.13,1
11.01,34.8,-3.85,1192.88,14.53,16.54,24.75,4.71,127.48,0
5.97,22.63,8.76,1703.32,4.27,20.11,13.61,6.64,117.15,1
12.31,19.64,-0.51,1803.29,6.74,14.18,24.5,20.65,55.26,0
13.71,13.47,18.54,1806.52,10.55,12.8,2.2,-1.9,51.35,0
7.51,18.22,0.1,1190.68,6.44,57.01,20.22,23.25,123.48,0
5.64,24.56,7.05,1719.19,1.93,29.36,14.43,16.8,118.88,1
6.14,22.2,9.5,1484.41,2.57,37.58,6.0,5.18,104.89,1
6.23,23.78,8.66,1491.87,2.66,26.78,9.07,9.86,98.65,1
5.75,20.16,6.56,1291.22,3.02,42.1,8.04,19.47,98.62,1
-1.45,12.76,18.49,1805.53,0.11,12.18,21.48,2.3,57.64,0
6.28,21.2,7.52,1498.48,1.75,44.69,12.06,9.3,98.28,1
14.04,26.79,18.99,1801.8,14.08,18.08,24.05,0.24,54.5,0
10.13,27.38,15.8,1191.15,-1.45,57.47,-0.86,21.42,52.23,0
5.94,21.55,8.77,1213.85,4.09,41.76,7.96,19.67,71.39,1
6.49,24.25,8.68,1546.35,1.95,27.93,14.59,12.02,101.24,1
5.84,20.44,8.51,1450.53,1.46,28.07,7.79,11.75,91.57,1
5.91,23.79,6.65,1421.04,2.34,29.29,8.85,7.48,86.46,1
6.99,33.65,5.75,1197.83,8.03,59.81,16.36,22.09,54.03,0
1.53,11.27,0.93,1191.87,-7.67,15.26,-1.5,27.48,55.91,0
6.18,23.64,6.57,1441.03,1.4,33.06,8.89,9.76,71.22,1
6.2,21.6,8.19,1667.89,2.07,24.95,10.42,15.93,77.06,1
5.57,23.21,9.06,1515.42,3.99,30.79,13.63,13.77,62.05,1
5.8,23.13,9.92,1753.07,2.77,43.43,9.3,7.68,83.88,1
5.6,21.44,7.6,1229.36,2.83,40.35,13.6,12.54,71.07,1
6.05,20.47,6.55,1210.14,4.33,26.28,13.33,11.97,70.59,1
7.94,10.55,-1.28,1804.02,7.03,51.36,4.22,-3.77,57.86,0
6.14,20.7,8.13,1692.7,4.79,33.95,14.33,19.84,103.69,1
1.38,17.31,18.49,1802.89,-7.6,16.91,-1.78,4.06,126.56,0
6.23,22.25,7.1,1345.86,1.94,27.03,7.77,11.95,113.88,1
6.33,23.54,7.21,1282.37,3.81,48.32,12.3,6.23,72.17,1
6.24,23.95,8.76,1654.37,3.86,33.85,8.97,16.22,109.15,1
-2.79,13.4,17.98,1199.82,-3.71,52.45,-1.84,-0.41,59.56,0
6.41,21.93,9.1,1348.36,2.41,30.83,12.36,5.42,82.77,1
-1.3,31.63,3.38,1198.58,13.72,18.63,1.39,27.66,129.07,0
6.48,23.11,8.64,1734.53,1.32,24.77,8.96,8.47,96.54,1
4.96,26.01,15.63,1191.86,-4.74,12.53,-4.9,24.07,51.36,0
5.56,24.51,7.63,1243.51,1.55,39.75,9.82,15.03,66.57,1
6.16,23.47,8.52,1359.24,3.7,22.67,10.97,19.84,90.33,1
8.21,19.65,3.67,1807.17,10.56,58.67,3.64,-4.05,122.98,0
7.78,15.6,16.08,1190.73,10.88,53.56,21.84,-4.34,50.33,0
7.11,16.69,19.46,1807.19,13.94,18.53,-1.08,26.44,58.06,0
7.77,16.5,12.43,1809.18,-2.81,16.47,-4.11,23.72,125.32,0
8.59,10.18,4.88,1806.38,12.92,51.51,3.23,0.0,127.57,0
1.51,32.45,0.95,1196.86,-7.04,18.27,-4.06,20.88,120.53,0
5.58,24.15,7.33,1410.18,2.13,24.0,11.51,9.15,61.91,1
5.81,20.79,9.29,1561.01,4.07,29.16,11.81,15.1,95.22,1
8.32,16.88,-1.91,1802.64,5.66,51.1,-0.55,25.06,125.17,0
14.3,27.67,1.37,1809.31,12.0,12.02,2.19,-1.88,124.52,0
3.85,16.74,15.36,1195.0,9.24,58.37,16.84,-2.62,57.34,0
6.26,21.6,8.26,1268.85,4.27,33.77,12.41,19.71,62.71,1
11.67,31.69,-1.19,1809.06,6.45,57.11,20.85,24.6,123.85,0
13.04,11.23,5.08,1194.64,8.81,56.97,19.0,3.98,129.02,0
6.15,23.56,6.54,1541.34,4.31,43.59,12.22,6.66,119.19,1
5.84,24.29,9.03,1548.27,1.12,33.52,13.04,5.32,97.79,1
5.53,22.56,9.0,1624.28,4.26,20.11,9.81,13.67,70.68,1
16.18,25.26,-0.99,1809.35,8.3,13.6,24.96,20.91,51.76,0
6.02,22.74,6.37,1436.98,1.63,44.23,13.95,11.65,98.85,1
6.27,23.11,7.38,1570.33,2.37,30.43,11.67,6.69,73.56,1
0.42,17.56,17.03,1191.44,9.12,52.87,16.12,25.44,128.35,0
7.5,27.7,3.63,1805.03,13.86,53.98,-2.19,20.3,127.69,0
5.83,24.77,9.93,1423.71,3.83,30.76,8.95,6.2,103.53,1
5.86,20.73,6.48,1410.54,1.89,45.73,12.93,10.54,84.09,1
16.43,10.92,16.53,1804.49,-7.93,57.87,21.93,24.58,120.36,0
-0.36,34.19,18.33,1801.27,-8.97,15.44,-3.76,-2.08,129.28,0
0.19,26.42,15.58,1800.85,6.85,51.38,-2.47,3.4,126.49,0
5.53,20.65,7.74,1739.44,2.05,24.08,11.15,15.39,98.34,1
-1.9,33.78,19.63,1808.58,-6.42,58.02,3.85,-0.43,55.44,0
6.08,23.65,6.53,1731.69,2.91,36.52,7.49,16.91,88.74,1
0.6,16.23,-3.5,1807.5,6.32,50.33,-2.29,22.0,56.55,0
9.7,17.44,15.17,1190.62,-3.08,50.12,-2.22,24.85,54.47,0
10.78,11.48,14.58,1195.48,-3.8,58.63,22.67,-3.82,120.43,0
-2.23,26.85,5.84,1195.54,12.42,57.51,-4.72,-2.65,59.81,0
9.95,12.9,1.8,1190.54,5.33,13.01,0.6,2.42,122.7,0
6.3,21.81,8.74,1365.06,2.35,40.2,10.6,13.3,88.69,1
12.34,16.7,14.28,1801.76,10.26,50.45,24.35,-2.9,53.13,0
13.15,14.8,-1.78,1802.33,10.96,53.65,2.58,-2.45,59.45,0
6.24,24.04,8.88,1540.96,1.32,25.81,13.41,8.86,119.91,1
5.89,21.3,8.9,1702.59,2.99,49.93,7.39,17.23,96.33,1
5.63,22.22,6.32,1621.24,1.16,24.81,10.57,19.56,82.79,1
2.67,25.96,16.92,1803.61,13.86,53.26,4.31,0.7,58.09,0
6.39,21.13,7.27,1682.84,1.07,36.28,7.84,15.43,101.52,1
3.58,27.8,16.52,1191.54,5.12,11.8,0.18,26.86,128.71,0
7.81,26.91,0.64,1805.08,9.44,53.41,-3.81,-2.95,50.56,0
-2.25,10.36,5.73,1800.67,10.41,50.31,2.45,0.04,58.11,0
-1.15,32.92,3.03,1195.61,-3.26,53.15,22.19,25.94,122.85,0
6.29,20.33,7.65,1393.46,3.01,20.63,7.41,17.94,69.02,1
5.88,22.09,9.31,1661.37,1.34,42.5,7.83,16.19,82.57,1
0.97,31.06,0.05,1805.42,-6.26,16.12,2.38,-1.44,126.41,0
3.12,10.36,2.09,1193.38,13.64,51.31,4.32,29.91,57.9,0
6.34,22.98,8.32,1783.72,4.02,34.25,6.06,8.71,80.08,1
10.42,12.09,4.72,1196.13,12.97,15.1,17.89,3.07,121.18,0
5.8,20.65,9.69,1593.06,2.93,22.26,9.84,15.32,110.01,1
1.95,30.54,-0.29,1804.44,14.08,55.36,15.47,29.13,122.67,0
5.63,23.25,7.65,1796.68,3.65,27.47,9.05,8.59,106.61,1
6.15,21.02,6.77,1587.76,2.82,33.81,13.57,9.41,72.39,1
7.73,18.32,19.57,1804.02,-8.21,17.34,24.51,28.46,51.81,0
10.19,16.53,2.32,1804.82,10.89,19.74,3.0,27.09,121.31,0
5.97,22.29,6.96,1500.15,1.74,31.64,7.35,14.05,100.25,1
3.82,17.74,14.11,1190.93,-6.68,58.32,19.55,21.9,57.09,0
6.49,22.69,9.54,1275.37,2.76,22.37,10.81,6.6,70.67,1
5.6,23.67,6.14,1477.05,3.54,29.73,7.64,8.92,80.37,1
6.0,23.24,8.81,1608.76,1.33,41.28,13.0,19.46,77.14,1
5.6,20.51,6.91,1665.2,2.03,44.76,11.71,17.33,99.34,1
6.31,21.9,8.39,1645.16,1.5,45.78,7.62,5.69,115.07,1
10.74,28.4,-0.38,1191.7,9.23,13.41,2.84,2.81,56.54,0
9.55,29.34,13.39,1804.51,9.06,53.07,24.21,29.13,51.49,0
6.3,23.01,9.8,1328.15,1.81,31.37,13.35,16.45,74.95,1
5.86,22.59,9.48,1377.31,4.82,36.39,10.8,12.36,113.05,1
5.96,20.81,8.73,1642.78,2.63,47.34,6.78,12.29,100.25,1
14.29,31.37,2.86,1805.52,-8.47,53.68,1.64,1.35,50.21,0
9.03,14.62,19.34,1808.35,5.21,12.44,-2.54,22.88,128.79,0
12.06,32.59,12.93,1198.84,12.48,10.98,22.17,-2.33,124.76,0
5.98,21.71,6.04,1600.43,1.54,27.12,7.21,11.57,87.89,1
6.4,24.07,9.45,1715.08,3.32,39.49,13.13,18.41,76.92,1
4.3,25.98,0.75,1801.22,10.65,50.67,-1.81,24.8,126.7,0
-0.99,31.97,0.81,1195.51,9.26,54.24,22.32,3.92,123.36,0
5.58,21.23,9.41,1477.98,1.54,45.86,12.99,12.67,114.43,1
11.48,25.2,3.3,1196.76,-1.8,15.83,2.1,-0.49,56.61,0
5.62,21.2,8.37,1209.35,1.37,38.46,6.5,16.54,119.71,1
10.83,29.32,-3.62,1197.54,5.12,57.15,4.52,4.11,127.86,0
6.07,22.02,6.97,1464.81,2.42,39.54,10.01,14.62,77.01,1
6.48,21.58,7.38,1252.92,1.44,47.47,6.49,6.03,105.78,1
6.37,23.83,6.54,1540.7,1.75,37.82,11.82,9.09,75.14,1
6.33,24.7,9.27,1615.43,3.91,48.2,11.25,7.51,74.15,1
3.03,15.02,11.56,1803.6,13.03,13.43,22.75,22.76,121.38,0
6.66,31.6,4.71,1807.45,0.45,18.42,17.98,0.59,129.95,0
5.69,24.72,8.79,1650.82,4.82,29.58,14.54,19.86,82.24,1
6.12,23.31,6.71,1586.61,3.11,33.79,9.95,5.46,81.11,1
-2.66,27.12,18.88,1809.44,11.2,14.66,19.29,28.72,129.98,0
-1.74,27.21,15.64,1803.45,9.46,52.03,17.65,4.84,57.32,0
4.02,31.4,14.08,1804.15,11.0,14.52,21.11,3.46,120.58,0
6.76,13.6,17.36,1802.55,8.61,18.49,1.04,23.15,52.02,0
5.95,24.09,9.02,1643.06,1.84,26.72,9.35,10.76,63.66,1
0.05,11.37,-0.47,1198.21,5.71,10.62,-4.82,-3.38,55.73,0
-2.9,34.99,4.93,1804.82,-8.04,55.62,0.45,-2.04,56.17,0
-2.42,12.38,-2.86,1195.55,7.9,57.36,16.51,-4.75,54.19,0
4.59,10.43,-2.33,1196.64,-7.79,15.99,4.56,28.6,127.23,0
6.25,22.51,7.16,1388.03,2.34,23.96,7.4,12.65,76.3,1
6.22,24.54,8.11,1709.21,2.16,36.27,5.21,5.42,101.91,1
12.08,18.1,0.63,1193.09,-5.28,59.8,0.63,22.94,123.94,0
5.99,23.16,6.02,1377.05,3.92,41.66,8.76,11.37,119.82,1
5.76,24.52,6.58,1756.06,4.4,27.33,9.34,19.91,84.01,1
5.58,24.94,9.98,1799.66,4.56,43.25,7.48,8.24,61.17,1
6.16,22.67,8.3,1341.93,2.54,29.03,7.01,9.53,103.51,1
6.45,22.72,8.26,1669.22,4.23,32.02,9.43,5.66,117.8,1
5.74,22.62,8.39,1248.94,4.51,36.6,10.94,14.23,68.12,1
5.54,21.05,7.78,1389.46,1.8,39.61,10.32,12.76,112.14,1
12.02,12.57,3.37,1194.82,-5.46,13.16,3.23,-3.49,129.67,0
1.49,27.4,11.38,1808.0,13.39,57.09,2.7,22.6,54.09,0
11.3,33.2,5.62,1805.16,-0.77,57.97,24.76,26.98,125.3,0
6.15,21.23,6.67,1591.74,1.21,32.82,14.81,19.38,96.73,1
5.54,20.17,6.53,1593.52,2.77,27.87,9.57,9.87,119.61,1
5.64,20.92,9.54,1596.09,3.34,28.99,8.89,13.67,63.58,1
1.19,28.42,15.43,1195.61,5.14,19.06,1.75,-2.0,127.61,0
5.92,24.96,6.43,1241.65,3.71,41.9,10.51,14.88,111.48,1
10.55,11.52,17.46,1199.74,-7.76,52.51,18.79,23.07,122.61,0
7.43,27.08,3.19,1194.58,10.7,58.65,-1.48,24.76,128.26,0
2.85,12.53,0.95,1198.53,-0.01,58.96,22.49,23.6,57.81,0
5.94,24.81,7.24,1209.09,2.49,41.52,13.14,9.59,119.06,1
-3.29,18.89,14.33,1191.49,0.02,54.32,16.92,-3.57,51.1,0
8.65,28.22,11.12,1198.57,0.53,57.2,19.76,25.31,126.37,0
6.49,23.89,6.27,1696.78,4.14,36.69,6.5,7.76,105.08,1
6.07,23.98,6.29,1579.16,4.12,39.39,6.0,9.54,115.83,1
5.76,22.32,9.48,1231.24,1.81,25.46,8.5,13.48,85.27,1
13.79,12.12,2.18,1194.58,10.37,58.35,-2.33,21.01,50.02,0
5.7,23.67,7.67,1401.6,3.05,22.11,12.64,6.65,63.94,1
5.6,20.89,6.92,1540.47,3.39,48.8,12.47,17.22,110.82,1
6.23,20.08,9.3,1496.94,1.37,23.91,12.3,17.44,104.56,1
6.47,23.46,6.3,1522.83,1.03,26.59,8.68,19.41,94.2,1
5.76,21.84,7.93,1522.09,2.59,30.54,14.94,13.87,93.59,1
13.54,18.22,5.19,1809.24,-3.81,19.5,3.92,1.14,123.76,0
3.2,29.73,1.69,1806.74,-7.31,15.78,-4.69,29.25,126.18,0
14.19,14.49,15.98,1805.49,11.19,16.65,2.92,22.62,124.44,0
5.88,24.75,9.29,1723.49,2.52,36.76,12.92,8.38,112.24,1
5.9,21.26,9.95,1234.82,4.32,32.53,14.22,6.51,116.32,1
4.88,15.8,4.77,1199.49,-7.39,51.94,3.03,27.54,58.29,0
5.74,23.61,7.35,1494.37,4.87,31.21,7.46,12.4,108.36,1
-1.74,33.25,19.65,1192.21,12.08,13.81,-3.2,24.83,123.55,0
5.22,19.08,15.24,1193.21,5.62,13.66,4.11,29.2,121.18,0
6.43,20.65,8.48,1356.63,2.22,27.94,6.17,10.0,67.78,1
15.6,28.89,5.89,1802.81,0.71,54.53,-3.07,4.1,122.55,0
6.22,20.26,9.2,1631.8,2.39,49.83,9.92,6.78,108.97,1
6.46,23.63,6.17,1421.1,2.43,48.77,14.0,5.74,76.12,1
-1.4,12.21,-0.42,1809.03,-5.46,57.23,23.45,29.26,126.41,0
5.7,20.67,8.85,1482.0,2.17,27.48,8.57,10.43,79.32,1
5.63,21.74,6.92,1494.31,3.63,36.41,8.24,19.26,102.38,1
5.8,22.58,7.05,1625.57,2.78,48.96,12.74,11.99,101.02,1
5.98,22.79,7.86,1469.19,1.94,27.86,6.24,17.75,113.92,1
8.96,10.98,3.59,1194.37,8.86,51.17,19.76,4.46,51.15,0
3.64,28.57,2.85,1804.33,-7.3,57.41,20.75,-2.68,122.41,0
5.62,22.75,8.31,1574.1,4.41,49.34,13.43,8.14,81.67,1
2.11,34.59,18.53,1808.76,-2.11,58.39,19.66,21.14,57.22,0
5.72,22.31,9.69,1384.81,1.72,22.27,7.45,18.6,64.61,1
5.67,22.31,7.97,1689.78,3.16,31.79,8.96,18.54,108.36,1
6.36,21.26,9.9,1617.13,4.1,40.82,12.64,13.96,110.67,1
14.22,32.53,14.72,1198.25,-1.66,51.78,21.12,-3.26,52.79,0
-2.0,26.45,16.18,1802.85,-4.16,15.63,21.08,2.1,124.32,0
11.63,12.98,5.53,1809.6,7.7,53.93,0.94,2.17,52.04,0
5.75,20.79,6.61,1509.17,2.51,23.91,13.77,9.91,74.31,1
8.83,30.16,13.55,1805.98,7.0,51.4,-2.74,-0.87,55.36,0
5.79,22.87,8.21,1235.11,3.75,34.78,9.61,18.84,62.25,1
6.36,24.35,7.39,1534.58,3.22,48.74,8.8,5.51,109.87,1
10.57,27.04,5.05,1195.34,-5.72,50.42,-0.74,0.58,56.57,0
3.3,15.65,-1.68,1800.86,-8.21,18.19,15.8,26.96,120.51,0
1.18,11.78,13.28,1198.66,10.83,59.27,-3.61,-2.06,120.84,0
15.19,16.76,11.53,1805.98,-4.1,51.87,21.89,3.9,57.09,0
3.9,32.64,1.22,1197.98,5.99,57.76,20.51,21.98,127.21,0
5.63,21.82,8.1,1224.45,2.46,34.28,11.29,5.3,85.39,1
6.07,22.66,9.23,1642.96,3.49,39.09,12.53,14.04,77.9,1
13.96,12.13,15.6,1801.42,8.95,18.02,18.92,2.98,58.88,0
6.76,34.76,-1.73,1194.36,-5.17,19.49,2.06,-1.93,125.97,0
8.94,31.87,-2.33,1193.51,-3.32,54.53,24.0,3.09,123.85,0
-2.65,27.28,13.68,1805.92,-3.25,16.08,23.55,2.91,124.81,0
13.78,26.64,15.53,1198.43,-1.09,54.4,22.76,-0.2,121.64,0
6.25,21.76,6.95,1720.59,2.13,32.47,13.61,15.45,100.27,1
6.14,21.81,6.57,1620.48,2.06,48.4,6.0,17.21,75.01,1
11.98,29.2,-1.0,1193.61,12.0,18.66,20.94,25.74,51.0,0
-4.07,18.82,15.66,1804.84,-2.74,19.24,-1.38,28.69,52.46,0
6.48,21.59,7.74,1346.76,2.34,49.62,8.67,15.09,63.34,1
-4.1,18.81,18.76,1193.76,-7.63,52.92,1.51,24.15,126.35,0
5.53,22.04,9.51,1475.93,3.05,44.04,6.05,15.32,88.05,1
5.59,23.71,6.74,1500.23,3.51,42.55,8.44,19.89,67.97,1
6.28,23.14,6.2,1246.94,3.19,49.11,13.59,12.58,85.0,1
5.71,22.76,9.59,1203.11,3.06,28.8,12.16,10.42,97.62,1
6.06,22.43,9.12,1606.46,1.79,27.95,9.1,7.23,111.93,1
6.07,22.45,7.92,1763.55,1.33,44.82,9.66,17.19,101.83,1
6.23,23.21,6.32,1579.55,2.97,30.62,12.01,7.11,107.61,1
-2.96,18.92,18.64,1802.05,6.57,56.93,-0.25,2.79,121.53,0
6.26,21.72,9.98,1201.88,1.99,46.63,6.5,6.22,63.22,1
15.9,31.44,1.5,1193.73,7.49,56.93,24.6,23.45,127.97,0
0.74,28.58,3.75,1801.2,-0.91,51.81,23.39,-3.4,122.11,0
-2.7,13.7,-0.12,1195.52,13.71,16.2,3.9,-0.87,122.25,0
9.12,34.48,17.27,1194.94,10.21,55.67,1.68,29.29,50.74,0
6.12,22.88,8.75,1297.67,1.52,42.0,12.44,7.44,62.9,1
0.62,15.95,-2.14,1196.46,-0.8,10.99,-3.74,26.08,128.69,0
-1.81,30.69,3.99,1806.13,13.18,58.03,0.6,-4.77,57.64,0
6.16,20.41,7.94,1617.83,2.13,39.91,11.5,12.66,114.68,1
6.11,22.48,6.46,1221.25,3.94,47.82,14.21,15.67,74.31,1
6.15,20.34,8.3,1312.38,1.29,27.66,12.02,9.65,80.48,1
6.3,22.91,9.86,1350.01,2.87,30.45,12.45,7.23,91.12,1
5.64,24.16,8.59,1457.19,1.41,29.69,11.97,7.12,93.2,1
5.8,23.85,8.33,1420.81,2.34,41.13,10.28,11.13,81.06,1
2.09,34.41,0.46,1801.38,-2.14,58.89,20.55,-4.37,123.38,0
5.72,22.07,8.88,1287.75,2.34,44.86,13.96,13.3,95.37,1
6.1,24.79,9.88,1509.89,1.25,34.35,9.07,16.6,111.66,1
4.21,15.62,16.07,1196.39,6.98,15.99,16.79,23.81,123.27,0
10.49,34.8,15.77,1193.56,-1.13,10.48,-3.54,-2.11,51.54,0
-0.56,11.08,5.79,1807.04,-3.34,58.34,17.06,-3.32,127.61,0
10.43,15.2,18.66,1807.14,-8.22,11.71,16.99,3.71,120.85,0
13.74,31.27,14.98,1801.97,0.5,16.79,4.18,21.16,55.64,0
0.42,12.64,0.06,1199.45,-8.88,10.71,3.96,22.34,121.54,0
12.39,12.02,16.9,1194.66,9.96,57.26,-4.28,0.16,54.23,0
1.14,27.53,0.85,1802.22,11.47,17.11,24.65,-2.96,127.53,0
11.41,28.72,19.81,1803.86,14.41,52.31,16.73,27.42,124.12,0
5.81,24.17,7.08,1256.25,3.67,22.13,9.25,14.36,79.6,1
8.41,14.98,15.34,1198.95,0.9,14.54,3.2,1.95,123.72,0
5.71,24.13,6.23,1558.47,3.83,34.94,5.72,9.63,97.5,1
5.99,21.77,7.99,1399.14,1.84,38.03,8.09,9.05,74.42,1
5.63,22.68,9.48,1527.45,4.82,45.37,5.72,14.95,68.01,1
6.01,21.76,9.51,1739.4,1.69,20.69,10.05,7.45,82.12,1
-1.01,28.01,3.3,1191.09,-2.7,52.71,4.1,22.17,129.55,0
6.25,22.2,9.37,1334.26,1.38,29.48,12.99,9.18,90.73,1
7.68,26.58,-3.07,1808.76,7.8,59.05,0.42,-2.4,122.47,0
7.71,10.54,1.87,1192.36,11.76,13.12,1.88,22.23,54.54,0
15.83,33.3,-2.14,1805.77,5.9,56.92,-3.59,3.44,58.8,0
6.43,23.87,7.07,1718.64,2.44,43.94,12.14,16.48,102.9,1
6.17,21.52,6.4,1351.0,3.8,22.69,10.36,18.78,71.64,1
5.05,27.13,-0.9,1194.04,-6.74,57.59,3.21,24.65,57.53,0
5.54,24.95,8.9,1358.33,1.53,34.68,8.22,12.06,90.32,1
11.59,29.69,13.46,1801.3,10.7,55.89,-4.0,27.7,129.95,0
7.93,17.23,11.76,1190.64,-7.78,56.67,-1.64,25.84,120.93,0
5.96,23.74,9.24,1289.56,2.07,27.65,5.85,10.86,118.47,1
10.47,10.45,3.17,1809.33,8.51,53.53,-3.7,22.81,52.06,0
6.48,22.83,8.55,1799.36,2.03,41.4,13.71,6.2,106.12,1
6.44,20.69,6.49,1632.79,4.88,23.1,6.1,13.7,66.73,1
13.14,15.23,-0.04,1192.8,-7.96,10.36,20.15,28.27,126.11,0
6.05,24.84,8.25,1664.04,2.19,21.95,6.9,10.98,96.05,1
-0.74,15.86,-2.06,1197.28,6.79,10.44,-2.26,28.48,120.28,0
6.02,21.89,8.92,1415.59,4.63,21.98,11.67,19.52,71.29,1
-0.24,14.05,19.48,1806.79,-4.39,17.97,19.21,3.3,56.84,0
5.99,20.19,8.58,1512.16,1.51,37.38,8.07,10.2,117.54,1
6.42,20.48,8.97,1338.73,3.98,27.62,14.72,18.49,105.15,1
5.84,23.05,6.6,1497.06,2.35,34.22,11.45,19.07,91.06,1
3.7,14.87,16.26,1807.11,-3.11,52.38,15.22,28.36,122.28,0
6.36,23.38,7.53,1459.84,4.24,42.9,14.26,6.28,110.14,1
3.18,12.45,0.2,1808.0,5.71,11.5,1.57,28.15,57.47,0
6.24,21.14,9.58,1399.08,3.96,24.33,10.79,16.01,94.82,1
8.59,27.97,18.01,1804.54,13.05,56.48,20.9,2.7,55.74,0
-2.98,17.14,15.17,1809.81,-3.91,18.62,-4.93,27.4,57.76,0
6.42,20.67,6.94,1433.76,1.38,33.63,10.48,15.6,103.83,1
7.74,16.48,-3.06,1192.89,10.45,14.0,17.85,-1.14,128.87,0
-4.35,30.79,19.48,1808.61,-8.81,58.32,15.37,2.5,50.98,0
5.94,23.31,8.79,1505.07,2.83,31.25,14.51,18.6,115.1,1
0.6,30.13,13.72,1194.85,-4.39,12.88,1.06,1.16,58.02,0
5.67,21.07,7.51,1793.39,3.75,35.98,13.68,10.07,64.95,1
8.3,16.17,3.7,1809.44,-3.33,52.65,22.2,4.88,122.53,0
5.84,20.72,6.78,1612.34,4.6,34.44,10.69,15.99,69.92,1
14.32,32.38,12.45,1803.17,-6.49,58.89,16.3,-1.47,121.39,0
-2.43,27.14,14.78,1193.31,13.2,53.45,19.66,-1.81,56.12,0
5.69,20.97,7.29,1453.42,4.03,44.12,8.0,9.65,114.21,1
6.34,23.78,6.41,1214.79,4.78,40.53,14.38,14.8,77.82,1
1.8,13.52,18.61,1808.38,12.08,54.22,17.77,3.3,127.36,0
5.67,24.98,6.8,1229.52,4.88,35.58,9.23,10.56,71.59,1
6.28,22.23,9.78,1427.54,3.25,24.54,8.2,8.08,61.45,1
11.48,15.09,2.43,1197.2,5.81,19.07,4.6,1.84,54.81,0
6.41,22.71,6.44,1230.09,3.48,42.63,9.66,6.1,80.13,1
-0.76,30.55,-3.6,1191.47,13.4,57.36,15.32,4.24,127.58,0
6.39,21.92,6.74,1458.65,2.84,45.68,13.16,16.12,89.96,1
6.41,21.51,7.55,1342.41,2.67,30.33,11.67,15.46,112.01,1
5.78,23.49,6.72,1775.63,3.45,30.14,11.16,16.25,85.67,1
5.95,21.73,7.82,1758.83,4.82,27.07,11.41,9.82,103.69,1
4.17,33.5,-2.64,1192.69,5.69,58.68,-3.7,23.98,125.35,0
2.02,29.14,-0.6,1191.62,10.02,54.99,20.42,25.99,52.12,0
-0.14,10.95,-2.89,1800.6,-7.13,18.71,4.44,23.4,57.39,0
-1.74,13.63,14.81,1198.66,-0.4,12.67,20.43,4.33,127.8,0
6.08,21.28,7.54,1532.79,3.82,39.38,5.9,19.79,79.63,1
6.19,21.65,6.86,1645.31,3.46,42.1,11.16,17.7,83.13,1
6.31,21.21,8.93,1654.15,3.39,45.96,5.83,8.09,90.27,1
-0.52,26.06,-0.3,1800.72,-1.44,10.43,15.91,-2.57,126.97,0
5.54,24.59,8.4,1649.61,3.49,29.94,11.11,11.93,73.35,1
-3.36,31.16,16.89,1197.45,6.99,51.15,2.96,23.99,51.52,0
4.89,29.95,10.33,1195.69,6.18,57.48,23.59,3.93,54.26,0
6.08,24.87,6.82,1214.77,2.34,47.45,11.55,16.49,114.41,1
11.54,33.03,13.12,1801.99,11.32,57.2,16.14,24.55,128.21,0
6.17,24.84,9.37,1779.41,1.58,31.94,13.12,17.24,98.78,1
6.39,20.2,9.51,1297.5,2.91,39.48,14.85,14.11,64.48,1
5.64,21.36,7.23,1649.46,1.86,45.03,6.85,13.14,69.25,1
5.99,22.88,9.53,1758.41,1.77,42.88,11.18,7.65,115.96,1
4.62,10.23,18.46,1804.26,-7.65,51.8,3.34,21.8,51.76,0
5.82,24.45,9.06,1212.62,4.7,36.52,7.43,13.65,93.18,1
